Variable,Year,Quarter,Value
O2_Deep,2015,1,6.75856721401215
O2_Intermediate,2015,1,6.96776386102041
O2_Surface,2015,1,7.41027723418342
O2_Deep,2015,2,6.27001357078552
O2_Intermediate,2015,2,6.36949717998505
O2_Surface,2015,2,6.64879202842712
O2_Deep,2015,3,5.18979187806447
O2_Intermediate,2015,3,5.43886645634969
O2_Surface,2015,3,5.75915129979451
O2_Deep,2015,4,6.07312197685242
O2_Intermediate,2015,4,6.19173293113708
O2_Surface,2015,4,6.52087586720785
O2_Deep,2016,1,6.75082592169444
O2_Intermediate,2016,1,7.02799463272095
O2_Surface,2016,1,7.86144783761766
O2_Deep,2016,2,6.04619479179382
O2_Intermediate,2016,2,6.15541621049245
O2_Surface,2016,2,6.47860145568848
O2_Deep,2016,3,5.05006273587545
O2_Intermediate,2016,3,5.25373419125875
O2_Surface,2016,3,5.8742032315996
O2_Deep,2016,4,5.92196536064148
O2_Intermediate,2016,4,6.32117962837219
O2_Surface,2016,4,6.58899847666423
O2_metning_Deep,1989,4,NA
O2_metning_Intermediate,1989,4,NA
O2_metning_Surface,1989,4,NA
O2_metning_Deep,1990,1,99.3360710144043
O2_metning_Intermediate,1990,1,101.021892547607
O2_metning_Surface,1990,1,103.704073588053
O2_metning_Deep,1990,2,85.8593559265137
O2_metning_Intermediate,1990,2,92.8572540283203
O2_metning_Surface,1990,2,102.296371459961
O2_metning_Deep,1990,3,88.0833320617676
O2_metning_Intermediate,1990,3,97.2503242492676
O2_metning_Surface,1990,3,105.760387420654
O2_metning_Deep,1990,4,NA
O2_metning_Intermediate,1990,4,NA
O2_metning_Surface,1990,4,NA
O2_metning_Deep,1991,1,NA
O2_metning_Intermediate,1991,1,NA
O2_metning_Surface,1991,1,NA
O2_metning_Deep,1991,2,94.847323735555
O2_metning_Intermediate,1991,2,100.55407333374
O2_metning_Surface,1991,2,107.23434999254
O2_metning_Deep,1991,3,91.3002115885417
O2_metning_Intermediate,1991,3,95.5458234151204
O2_metning_Surface,1991,3,100.159708234999
O2_metning_Deep,1991,4,95.5004024505615
O2_metning_Intermediate,1991,4,97.065092086792
O2_metning_Surface,1991,4,97.7025470733643
O2_metning_Deep,1992,1,98.7897904713949
O2_metning_Intermediate,1992,1,100.408038457235
O2_metning_Surface,1992,1,101.33729256524
O2_metning_Deep,1992,2,94.6123892466227
O2_metning_Intermediate,1992,2,98.2417971293132
O2_metning_Surface,1992,2,106.665627797445
O2_metning_Deep,1992,3,86.481403986613
O2_metning_Intermediate,1992,3,94.0865891774495
O2_metning_Surface,1992,3,99.3279669019911
O2_metning_Deep,1992,4,98.73017578125
O2_metning_Intermediate,1992,4,96.9852127075195
O2_metning_Surface,1992,4,96.9891850789388
O2_metning_Deep,1993,1,98.3545127868652
O2_metning_Intermediate,1993,1,99.9259422302246
O2_metning_Surface,1993,1,100.142624409993
O2_metning_Deep,1993,2,93.7736301422119
O2_metning_Intermediate,1993,2,98.9870433807373
O2_metning_Surface,1993,2,104.647927178277
O2_metning_Deep,1993,3,86.6155281066895
O2_metning_Intermediate,1993,3,94.2186889648438
O2_metning_Surface,1993,3,101.222860717773
O2_metning_Deep,1993,4,91.5147622426351
O2_metning_Intermediate,1993,4,95.5439128875732
O2_metning_Surface,1993,4,98.1345998975966
O2_metning_Deep,1994,1,97.9022852579753
O2_metning_Intermediate,1994,1,99.1585903167725
O2_metning_Surface,1994,1,103.209435780843
O2_metning_Deep,1994,2,97.9358509608677
O2_metning_Intermediate,1994,2,100.204205513
O2_metning_Surface,1994,2,107.341397603353
O2_metning_Deep,1994,3,84.8229560852051
O2_metning_Intermediate,1994,3,92.341594060262
O2_metning_Surface,1994,3,102.537274678548
O2_metning_Deep,1994,4,94.7813240051269
O2_metning_Intermediate,1994,4,97.0541435241699
O2_metning_Surface,1994,4,97.4590784708659
O2_metning_Deep,1995,1,99.3718452453613
O2_metning_Intermediate,1995,1,101.246266937256
O2_metning_Surface,1995,1,101.974704996745
O2_metning_Deep,1995,2,89.8723901112874
O2_metning_Intermediate,1995,2,97.3606351216634
O2_metning_Surface,1995,2,109.393937428792
O2_metning_Deep,1995,3,80.5656782786051
O2_metning_Intermediate,1995,3,88.4799105326335
O2_metning_Surface,1995,3,101.72133424547
O2_metning_Deep,1995,4,90.1876843770345
O2_metning_Intermediate,1995,4,96.9810479482015
O2_metning_Surface,1995,4,98.4141794840495
O2_metning_Deep,1996,1,91.9959208170573
O2_metning_Intermediate,1996,1,96.3312765757243
O2_metning_Surface,1996,1,101.413441128201
O2_metning_Deep,1996,2,94.438793182373
O2_metning_Intermediate,1996,2,98.0504547119141
O2_metning_Surface,1996,2,106.861376953125
O2_metning_Deep,1996,3,83.3155250549316
O2_metning_Intermediate,1996,3,94.0877304077148
O2_metning_Surface,1996,3,101.483932071262
O2_metning_Deep,1996,4,93.0676605224609
O2_metning_Intermediate,1996,4,95.1780632019043
O2_metning_Surface,1996,4,96.64075978597
O2_metning_Deep,1997,1,98.6607208251953
O2_metning_Intermediate,1997,1,99.3391100565592
O2_metning_Surface,1997,1,100.082781897651
O2_metning_Deep,1997,2,98.2714150746663
O2_metning_Intermediate,1997,2,103.423178354899
O2_metning_Surface,1997,2,109.39371532864
O2_metning_Deep,1997,3,87.5732009887695
O2_metning_Intermediate,1997,3,94.5877464294434
O2_metning_Surface,1997,3,103.157266235352
O2_metning_Deep,1997,4,94.2053709030151
O2_metning_Intermediate,1997,4,97.4489831924438
O2_metning_Surface,1997,4,97.3736432393392
O2_metning_Deep,1998,1,97.3415311177572
O2_metning_Intermediate,1998,1,98.9799073537191
O2_metning_Surface,1998,1,100.029295079848
O2_metning_Deep,1998,2,89.8878316879272
O2_metning_Intermediate,1998,2,96.2810678482056
O2_metning_Surface,1998,2,103.02435874939
O2_metning_Deep,1998,3,88.9601435661316
O2_metning_Intermediate,1998,3,93.7317190170288
O2_metning_Surface,1998,3,102.650424639384
O2_metning_Deep,1998,4,96.6319948832194
O2_metning_Intermediate,1998,4,98.0307146708171
O2_metning_Surface,1998,4,98.3179796006944
O2_metning_Deep,1999,1,97.8137336730957
O2_metning_Intermediate,1999,1,99.019312286377
O2_metning_Surface,1999,1,101.523795572917
O2_metning_Deep,1999,2,93.2919716468224
O2_metning_Intermediate,1999,2,96.0503899710519
O2_metning_Surface,1999,2,103.554522923061
O2_metning_Deep,1999,3,88.1787002563477
O2_metning_Intermediate,1999,3,89.2178565979004
O2_metning_Surface,1999,3,96.249760945638
O2_metning_Deep,1999,4,94.808576965332
O2_metning_Intermediate,1999,4,90.4108291625977
O2_metning_Surface,1999,4,97.073258972168
O2_metning_Deep,2000,1,98.2963819503784
O2_metning_Intermediate,2000,1,100.23025226593
O2_metning_Surface,2000,1,101.697753270467
O2_metning_Deep,2000,2,94.0822612217494
O2_metning_Intermediate,2000,2,98.6366898672921
O2_metning_Surface,2000,2,106.54296475365
O2_metning_Deep,2000,3,83.5741024017334
O2_metning_Intermediate,2000,3,92.0395607948303
O2_metning_Surface,2000,3,97.7528276443481
O2_metning_Deep,2000,4,94.8129912156325
O2_metning_Intermediate,2000,4,95.008063683143
O2_metning_Surface,2000,4,97.2807819366455
O2_metning_Deep,2001,1,96.8401718139648
O2_metning_Intermediate,2001,1,102.606799125671
O2_metning_Surface,2001,1,105.029106140137
O2_metning_Deep,2001,2,92.5854690551758
O2_metning_Intermediate,2001,2,98.142456817627
O2_metning_Surface,2001,2,106.036388142904
O2_metning_Deep,2001,3,87.6857350667318
O2_metning_Intermediate,2001,3,95.8265202840169
O2_metning_Surface,2001,3,101.055387285021
O2_metning_Deep,2001,4,94.6997079849243
O2_metning_Intermediate,2001,4,97.6532649993896
O2_metning_Surface,2001,4,97.7537180582682
O2_metning_Deep,2002,1,99.4662295750209
O2_metning_Intermediate,2002,1,100.645122528076
O2_metning_Surface,2002,1,102.56140318371
O2_metning_Deep,2002,2,92.7890977859497
O2_metning_Intermediate,2002,2,95.1783390045166
O2_metning_Surface,2002,2,105.362995783488
O2_metning_Deep,2002,3,81.9425233205159
O2_metning_Intermediate,2002,3,89.2766316731771
O2_metning_Surface,2002,3,102.877359602186
O2_metning_Deep,2002,4,92.2314399719238
O2_metning_Intermediate,2002,4,99.0735275268555
O2_metning_Surface,2002,4,99.238289466271
O2_metning_Deep,2003,1,98.0497207641602
O2_metning_Intermediate,2003,1,100.493370056152
O2_metning_Surface,2003,1,109.488242594401
O2_metning_Deep,2003,2,94.1980908711751
O2_metning_Intermediate,2003,2,96.0568828582764
O2_metning_Surface,2003,2,104.542676289876
O2_metning_Deep,2003,3,87.5190245310466
O2_metning_Intermediate,2003,3,95.2498658498128
O2_metning_Surface,2003,3,98.5397855970595
O2_metning_Deep,2003,4,94.2940689086914
O2_metning_Intermediate,2003,4,97.275373840332
O2_metning_Surface,2003,4,98.1314173380534
O2_metning_Deep,2004,1,98.8026924133301
O2_metning_Intermediate,2004,1,101.156012535095
O2_metning_Surface,2004,1,104.382698694865
O2_metning_Deep,2004,2,94.1014518737793
O2_metning_Intermediate,2004,2,99.6221176147461
O2_metning_Surface,2004,2,107.071789042155
O2_metning_Deep,2004,3,90.4113705952962
O2_metning_Intermediate,2004,3,95.6678110758464
O2_metning_Surface,2004,3,99.9486626519097
O2_metning_Deep,2004,4,96.7005157470703
O2_metning_Intermediate,2004,4,95.6921758651733
O2_metning_Surface,2004,4,98.1589152018229
O2_metning_Deep,2005,1,97.062053044637
O2_metning_Intermediate,2005,1,99.0443940596147
O2_metning_Surface,2005,1,104.387095981174
O2_metning_Deep,2005,2,94.3531430562337
O2_metning_Intermediate,2005,2,98.3272552490234
O2_metning_Surface,2005,2,106.699694315592
O2_metning_Deep,2005,3,84.4904530843099
O2_metning_Intermediate,2005,3,91.1134052276611
O2_metning_Surface,2005,3,98.5093417697483
O2_metning_Deep,2005,4,95.8800048828125
O2_metning_Intermediate,2005,4,96.6197023391724
O2_metning_Surface,2005,4,97.318864995783
O2_metning_Deep,2006,1,100.94801902771
O2_metning_Intermediate,2006,1,101.284463246663
O2_metning_Surface,2006,1,98.8554568820529
O2_metning_Deep,2006,2,93.8807303688743
O2_metning_Intermediate,2006,2,96.3915538787842
O2_metning_Surface,2006,2,104.744445376926
O2_metning_Deep,2006,3,88.3350656682795
O2_metning_Intermediate,2006,3,92.7296403249105
O2_metning_Surface,2006,3,97.375860426161
O2_metning_Deep,2006,4,96.6727752685547
O2_metning_Intermediate,2006,4,96.7227802276611
O2_metning_Surface,2006,4,97.4568023681641
O2_metning_Deep,2007,1,97.3293552398682
O2_metning_Intermediate,2007,1,99.249781926473
O2_metning_Surface,2007,1,100.412058088515
O2_metning_Deep,2007,2,93.3149598439534
O2_metning_Intermediate,2007,2,95.9088713328044
O2_metning_Surface,2007,2,106.694082048204
O2_metning_Deep,2007,3,86.9775886535645
O2_metning_Intermediate,2007,3,92.4748179117839
O2_metning_Surface,2007,3,100.179410298665
O2_metning_Deep,2007,4,92.0718841552734
O2_metning_Intermediate,2007,4,97.836808013916
O2_metning_Surface,2007,4,98.6502705891927
O2_metning_Deep,2008,1,97.1363658905029
O2_metning_Intermediate,2008,1,98.8214054107666
O2_metning_Surface,2008,1,99.3553780449761
O2_metning_Deep,2008,2,93.5222236633301
O2_metning_Intermediate,2008,2,98.1967681884766
O2_metning_Surface,2008,2,107.498389180501
O2_metning_Deep,2008,3,88.6689094543457
O2_metning_Intermediate,2008,3,93.1377494812012
O2_metning_Surface,2008,3,97.0224060058594
O2_metning_Deep,2008,4,95.5128599802653
O2_metning_Intermediate,2008,4,97.0903669993083
O2_metning_Surface,2008,4,97.5968822903103
O2_metning_Deep,2009,1,96.8754011789958
O2_metning_Intermediate,2009,1,98.9818274180094
O2_metning_Surface,2009,1,103.324672275119
O2_metning_Deep,2009,2,94.2529083251953
O2_metning_Intermediate,2009,2,98.4431138472124
O2_metning_Surface,2009,2,106.606201171875
O2_metning_Deep,2009,3,92.0468285300515
O2_metning_Intermediate,2009,3,96.1977043151855
O2_metning_Surface,2009,3,102.381744384766
O2_metning_Deep,2009,4,95.3932943344116
O2_metning_Intermediate,2009,4,95.3208475112915
O2_metning_Surface,2009,4,97.9756870269775
O2_metning_Deep,2010,1,90.1422678629557
O2_metning_Intermediate,2010,1,94.0409189860026
O2_metning_Surface,2010,1,102.106666564941
O2_metning_Deep,2010,2,91.9082706996373
O2_metning_Intermediate,2010,2,98.9438988821847
O2_metning_Surface,2010,2,106.796684265137
O2_metning_Deep,2010,3,83.6734422047933
O2_metning_Intermediate,2010,3,90.1693693796794
O2_metning_Surface,2010,3,96.9741634792752
O2_metning_Deep,2010,4,92.3884325027466
O2_metning_Intermediate,2010,4,96.2961292266846
O2_metning_Surface,2010,4,97.5670591990153
O2_metning_Deep,2011,1,97.1611766815186
O2_metning_Intermediate,2011,1,100.125733057658
O2_metning_Surface,2011,1,104.920251634386
O2_metning_Deep,2011,2,94.1533349355062
O2_metning_Intermediate,2011,2,95.9445908864339
O2_metning_Surface,2011,2,103.878079732259
O2_metning_Deep,2011,3,90.1637477874756
O2_metning_Intermediate,2011,3,93.8398755391439
O2_metning_Surface,2011,3,98.3998892042372
O2_metning_Deep,2011,4,93.427188873291
O2_metning_Intermediate,2011,4,94.8547956678602
O2_metning_Surface,2011,4,96.087241490682
O2_metning_Deep,2012,1,96.2057476043701
O2_metning_Intermediate,2012,1,96.4395351409912
O2_metning_Surface,2012,1,100.522509256999
O2_metning_Deep,2012,2,92.6182155609131
O2_metning_Intermediate,2012,2,98.0846029917399
O2_metning_Surface,2012,2,106.782836914062
O2_metning_Deep,2012,3,87.0510222117106
O2_metning_Intermediate,2012,3,91.4712556203206
O2_metning_Surface,2012,3,97.2995652092828
O2_metning_Deep,2012,4,94.3627414703369
O2_metning_Intermediate,2012,4,94.7377138137817
O2_metning_Surface,2012,4,96.4138698577881
O2_metning_Deep,2013,1,91.6934591929118
O2_metning_Intermediate,2013,1,93.401341120402
O2_metning_Surface,2013,1,100.003050860237
O2_metning_Deep,2013,2,93.2236811319987
O2_metning_Intermediate,2013,2,98.0680421193441
O2_metning_Surface,2013,2,104.139165242513
O2_metning_Deep,2013,3,87.0352160135905
O2_metning_Intermediate,2013,3,93.4829858144124
O2_metning_Surface,2013,3,99.24896452162
O2_metning_Deep,2013,4,95.172417640686
O2_metning_Intermediate,2013,4,96.5934076309204
O2_metning_Surface,2013,4,96.7884337107341
O2_metning_Deep,2014,1,97.7211430867513
O2_metning_Intermediate,2014,1,98.7022355397542
O2_metning_Surface,2014,1,103.006930881076
O2_metning_Deep,2014,2,93.2462539672852
O2_metning_Intermediate,2014,2,98.6576722462972
O2_metning_Surface,2014,2,105.639301300049
O2_metning_Deep,2014,3,82.7624187469482
O2_metning_Intermediate,2014,3,91.5545457204183
O2_metning_Surface,2014,3,100.628543006049
O2_metning_Deep,2014,4,92.4246473312378
O2_metning_Intermediate,2014,4,94.4114456176758
O2_metning_Surface,2014,4,95.0324840545654
O2_metning_Deep,2015,1,96.8645089467366
O2_metning_Intermediate,2015,1,97.3108514149984
O2_metning_Surface,2015,1,99.9959911770291
O2_metning_Deep,2015,2,96.1407413482666
O2_metning_Intermediate,2015,2,99.631223042806
O2_metning_Surface,2015,2,105.303521050347
O2_metning_Deep,2015,3,86.6930917104085
O2_metning_Intermediate,2015,3,94.5291646321615
O2_metning_Surface,2015,3,98.1756193372938
O2_metning_Deep,2015,4,94.6379356384277
O2_metning_Intermediate,2015,4,95.5020126342773
O2_metning_Surface,2015,4,95.5327707926432
O2_metning_Deep,2016,1,96.9196001688639
O2_metning_Intermediate,2016,1,98.0666065216064
O2_metning_Surface,2016,1,103.462457444933
O2_metning_Deep,2016,2,91.187468846639
O2_metning_Intermediate,2016,2,95.2033805847168
O2_metning_Surface,2016,2,105.220827314589
O2_metning_Deep,2016,3,83.5468451182048
O2_metning_Intermediate,2016,3,92.4755503336589
O2_metning_Surface,2016,3,99.7095476786296
O2_metning_Deep,2016,4,91.9911670684814
O2_metning_Intermediate,2016,4,96.3574142456055
O2_metning_Surface,2016,4,96.8940188090007
PO4_Deep,1989,4,NA
PO4_Intermediate,1989,4,NA
PO4_Surface,1989,4,NA
PO4_Deep,1990,1,NA
PO4_Intermediate,1990,1,NA
PO4_Surface,1990,1,NA
PO4_Deep,1990,2,NA
PO4_Intermediate,1990,2,NA
PO4_Surface,1990,2,NA
PO4_Deep,1990,3,NA
PO4_Intermediate,1990,3,NA
PO4_Surface,1990,3,NA
PO4_Deep,1990,4,NA
PO4_Intermediate,1990,4,NA
PO4_Surface,1990,4,NA
PO4_Deep,1991,1,NA
PO4_Intermediate,1991,1,NA
PO4_Surface,1991,1,NA
PO4_Deep,1991,2,NA
PO4_Intermediate,1991,2,0.140000000596046
PO4_Surface,1991,2,0.0600000005215406
PO4_Deep,1991,3,0.368333329757055
PO4_Intermediate,1991,3,0.238333334525426
PO4_Surface,1991,3,0.15555555632131
PO4_Deep,1991,4,0.580999994277954
PO4_Intermediate,1991,4,0.559000000357628
PO4_Surface,1991,4,0.549999996026357
PO4_Deep,1992,1,0.67999999721845
PO4_Intermediate,1992,1,0.537500001490116
PO4_Surface,1992,1,0.437777779168553
PO4_Deep,1992,2,0.484166661898295
PO4_Intermediate,1992,2,0.24916666932404
PO4_Surface,1992,2,0.0327777774590585
PO4_Deep,1992,3,0.378333330154419
PO4_Intermediate,1992,3,0.170000000856817
PO4_Surface,1992,3,0.0994444434634513
PO4_Deep,1992,4,0.526999995112419
PO4_Intermediate,1992,4,0.558999994397163
PO4_Surface,1992,4,0.547333333889643
PO4_Deep,1993,1,0.685000002384186
PO4_Intermediate,1993,1,0.527999998629093
PO4_Surface,1993,1,0.459333332379659
PO4_Deep,1993,2,0.45250000183781
PO4_Intermediate,1993,2,0.244999999801318
PO4_Surface,1993,2,0.0572222219780087
PO4_Deep,1993,3,0.532000001147389
PO4_Intermediate,1993,3,0.190000001713634
PO4_Surface,1993,3,0.0793333326776822
PO4_Deep,1993,4,0.645833333333333
PO4_Intermediate,1993,4,0.550833332041899
PO4_Surface,1993,4,0.430555554727713
PO4_Deep,1994,1,0.624166662494341
PO4_Intermediate,1994,1,0.554166669646899
PO4_Surface,1994,1,0.366666665921609
PO4_Deep,1994,2,0.462499994784594
PO4_Intermediate,1994,2,0.253750002942979
PO4_Surface,1994,2,0.0391666664121052
PO4_Deep,1994,3,0.433333336065213
PO4_Intermediate,1994,3,0.14416666670392
PO4_Surface,1994,3,0.062777777409388
PO4_Deep,1994,4,0.466999995708466
PO4_Intermediate,1994,4,0.435000005364418
PO4_Surface,1994,4,0.418666662772497
PO4_Deep,1995,1,0.546999999880791
PO4_Intermediate,1995,1,0.461000008881092
PO4_Surface,1995,1,0.401333336035411
PO4_Deep,1995,2,0.482499995579322
PO4_Intermediate,1995,2,0.12083333125338
PO4_Surface,1995,2,0.023333332915273
PO4_Deep,1995,3,0.511666665474574
PO4_Intermediate,1995,3,0.143333332923551
PO4_Surface,1995,3,0.100555554342767
PO4_Deep,1995,4,0.476666661600272
PO4_Intermediate,1995,4,0.352499996622403
PO4_Surface,1995,4,0.344444443368249
PO4_Deep,1996,1,0.773636368187991
PO4_Intermediate,1996,1,0.506666669001182
PO4_Surface,1996,1,0.300555553287268
PO4_Deep,1996,2,0.477999994158745
PO4_Intermediate,1996,2,0.350000001490116
PO4_Surface,1996,2,0.0826666655639807
PO4_Deep,1996,3,0.448333326727152
PO4_Intermediate,1996,3,0.218333333109816
PO4_Surface,1996,3,0.102777777653601
PO4_Deep,1996,4,0.453999996185303
PO4_Intermediate,1996,4,0.450999996066093
PO4_Surface,1996,4,0.417999995748202
PO4_Deep,1997,1,0.519166668256124
PO4_Intermediate,1997,1,0.451666666815678
PO4_Surface,1997,1,0.397222215930621
PO4_Deep,1997,2,0.329999999453624
PO4_Intermediate,1997,2,0.136666668578982
PO4_Surface,1997,2,0.0472222212702036
PO4_Deep,1997,3,0.305999997258186
PO4_Intermediate,1997,3,0.153000000491738
PO4_Surface,1997,3,0.0833333333333333
PO4_Deep,1997,4,0.396250000223517
PO4_Intermediate,1997,4,0.331250000745058
PO4_Surface,1997,4,0.337500005960464
PO4_Deep,1998,1,0.575000002980232
PO4_Intermediate,1998,1,0.500833322604497
PO4_Surface,1998,1,0.387647056623417
PO4_Deep,1998,2,0.402499996125698
PO4_Intermediate,1998,2,0.170000000623986
PO4_Surface,1998,2,0.0266666660706202
PO4_Deep,1998,3,0.362500000745058
PO4_Intermediate,1998,3,0.166249999543652
PO4_Surface,1998,3,0.090416666585952
PO4_Deep,1998,4,0.54166667163372
PO4_Intermediate,1998,4,0.51333332558473
PO4_Surface,1998,4,0.466666665342119
PO4_Deep,1999,1,0.577999997138977
PO4_Intermediate,1999,1,0.489000007510185
PO4_Surface,1999,1,0.370666655525565
PO4_Deep,1999,2,0.417692303657532
PO4_Intermediate,1999,2,0.196428570630295
PO4_Surface,1999,2,0.0476190475303502
PO4_Deep,1999,3,0.318000000715256
PO4_Intermediate,1999,3,0.143000000715256
PO4_Surface,1999,3,0.0493333324790001
PO4_Deep,1999,4,0.471999996900558
PO4_Intermediate,1999,4,0.426000002026558
PO4_Surface,1999,4,0.387333333492279
PO4_Deep,2000,1,0.570000000298023
PO4_Intermediate,2000,1,0.457499995827675
PO4_Surface,2000,1,0.354999996566524
PO4_Deep,2000,2,0.324285713689668
PO4_Intermediate,2000,2,0.153571428065853
PO4_Surface,2000,2,0.030952380881423
PO4_Deep,2000,3,0.286270445212722
PO4_Intermediate,2000,3,0.158543940633535
PO4_Surface,2000,3,0.135986755912503
PO4_Deep,2000,4,0.543291966829981
PO4_Intermediate,2000,4,0.549772488219397
PO4_Surface,2000,4,0.485593062071573
PO4_Deep,2001,1,0.597328221797943
PO4_Intermediate,2001,1,0.413050542771816
PO4_Surface,2001,1,0.229246659701069
PO4_Deep,2001,2,0.303155392408371
PO4_Intermediate,2001,2,0.155077373236418
PO4_Surface,2001,2,0.0389702359835307
PO4_Deep,2001,3,0.299184924612443
PO4_Intermediate,2001,3,0.15553733582298
PO4_Surface,2001,3,0.0882127870702081
PO4_Deep,2001,4,0.429630964994431
PO4_Intermediate,2001,4,0.452726263552904
PO4_Surface,2001,4,0.437514079113801
PO4_Deep,2002,1,0.540852124137538
PO4_Intermediate,2002,1,0.477236313479287
PO4_Surface,2002,1,0.386102874009382
PO4_Deep,2002,2,0.388198191300035
PO4_Intermediate,2002,2,0.130036784801632
PO4_Surface,2002,2,0.0644671488553286
PO4_Deep,2002,3,0.427732444057862
PO4_Intermediate,2002,3,0.119127757536868
PO4_Surface,2002,3,0.0728324447861976
PO4_Deep,2002,4,0.632600006461143
PO4_Intermediate,2002,4,0.455300000309944
PO4_Surface,2002,4,0.392599999904633
PO4_Deep,2003,1,0.674244993925095
PO4_Intermediate,2003,1,0.539240009337664
PO4_Surface,2003,1,0.29273333499829
PO4_Deep,2003,2,0.389403330783049
PO4_Intermediate,2003,2,0.152210833815237
PO4_Surface,2003,2,0.0677811106563442
PO4_Deep,2003,3,0.342000001420577
PO4_Intermediate,2003,3,0.111583333617697
PO4_Surface,2003,3,0.0909999999114209
